variant,draw,group,alpha,beta,delta,tau,omega,kappa
baseline_real_national_nonfood,488,dairyegg,0.0027574338719391,0.0,2.719444172623047e-05,0.0129718326043835,4.475853914677833,5.767270179956819
baseline_real_national_nonfood,488,grain,0.0028047005510882,0.0,0.4425126891125144,0.3253664272123588,4.475853914677833,5.767270179956819
baseline_real_national_nonfood,488,nonfood,0.9738743378057044,1.0,0.0025837883020804,0.1328300734883582,4.475853914677833,5.767270179956819
baseline_real_national_nonfood,488,nonpork_meatsea,0.000757298351906,0.0,6.180801998312199e-06,0.0428374349065536,4.475853914677833,5.767270179956819
baseline_real_national_nonfood,488,oil,0.0013561741018345,0.0,0.062136654755363,0.1260980965075343,4.475853914677833,5.767270179956819
baseline_real_national_nonfood,488,pork,0.0131666288368604,0.0,0.0598667712585212,0.0005830853296585,4.475853914677833,5.767270179956819
baseline_real_national_nonfood,488,vegfruit,0.005283426480667,0.0,0.0185491936979556,0.0414916029059491,4.475853914677833,5.767270179956819
baseline_real_national_nonfood,489,dairyegg,0.0036557540315684,0.0,3.4276440106165665e-05,0.0069023276245679,1.283115247542767,5.867853236489762
baseline_real_national_nonfood,489,grain,0.0031093379609927,0.0,0.4924427522099128,0.2371999494601031,1.283115247542767,5.867853236489762
baseline_real_national_nonfood,489,nonfood,0.9748972262209046,1.0,0.0024976214729078,0.1351818693540218,1.283115247542767,5.867853236489762
baseline_real_national_nonfood,489,nonpork_meatsea,1.3985102242150718e-07,0.0,6.14421235332821e-06,0.0652978708144455,1.283115247542767,5.867853236489762
baseline_real_national_nonfood,489,oil,1.39767405230835e-07,0.0,0.1353594196540279,0.1234809565556299,1.283115247542767,5.867853236489762
baseline_real_national_nonfood,489,pork,0.0109017201650422,0.0,0.0024250567833142,0.0414196428489401,1.283115247542767,5.867853236489762
baseline_real_national_nonfood,489,vegfruit,0.0074356820030642,0.0,0.0346624155895005,0.0358185490400374,1.283115247542767,5.867853236489762
baseline_real_national_nonfood,490,dairyegg,0.0029916662834122,0.0,6.352113302067884e-05,0.010855689908699,2.097439118762801,6.032652256995286
baseline_real_national_nonfood,490,grain,0.0017297888865868,0.0,0.4861231373874425,0.3029317272130857,2.097439118762801,6.032652256995286
baseline_real_national_nonfood,490,nonfood,0.9818933177687929,1.0,0.002567796122226,0.1401458776981344,2.097439118762801,6.032652256995286
baseline_real_national_nonfood,490,nonpork_meatsea,1.1173276891092516e-07,0.0,6.14421235332821e-06,0.0629007452389494,2.097439118762801,6.032652256995286
baseline_real_national_nonfood,490,oil,1.1173181733922905e-07,0.0,0.1378671495214593,0.1153522119893271,2.097439118762801,6.032652256995286
baseline_real_national_nonfood,490,pork,0.0081027652113414,0.0,0.0450143544029033,0.0460982718958662,2.097439118762801,6.032652256995286
baseline_real_national_nonfood,490,vegfruit,0.0052822383852805,0.0,0.0343148055089548,0.0413877230709609,2.097439118762801,6.032652256995286
baseline_real_national_nonfood,491,dairyegg,0.0025635312221685,0.0,2.525888963814489e-05,0.0207303695662244,0.8486717231869907,6.068400450808073
baseline_real_national_nonfood,491,grain,0.001073670370636,0.0,0.6846581450340836,0.1589703988089435,0.8486717231869907,6.068400450808073
baseline_real_national_nonfood,491,nonfood,0.9776656775666148,1.0,0.002767822731832,0.1318183839198972,0.8486717231869907,6.068400450808073
baseline_real_national_nonfood,491,nonpork_meatsea,0.0035930841854627,0.0,6.452479752177902e-06,0.0571024049273034,0.8486717231869907,6.068400450808073
baseline_real_national_nonfood,491,oil,0.0005099658516828,0.0,0.229066576703602,0.048863965150611,0.8486717231869907,6.068400450808073
baseline_real_national_nonfood,491,pork,0.0087823249048886,0.0,0.0785270053256205,0.0006158501904859,0.8486717231869907,6.068400450808073
baseline_real_national_nonfood,491,vegfruit,0.0058117458985462,0.0,0.0435682978124578,0.0374274157578764,0.8486717231869907,6.068400450808073
baseline_real_national_nonfood,492,dairyegg,0.0016844443491528,0.0,3.39807426343315e-05,0.026450061327199,0.7500483142884745,6.255163446126725
baseline_real_national_nonfood,492,grain,0.0012626730350274,0.0,0.5998942495340516,0.1724882767962157,0.7500483142884745,6.255163446126725
baseline_real_national_nonfood,492,nonfood,0.9843925160414992,1.0,0.0026395835262388,0.1496336305754911,0.7500483142884745,6.255163446126725
baseline_real_national_nonfood,492,nonpork_meatsea,6.5458497358958735e-06,0.0,6.39705894261966e-06,0.0766298996570595,0.7500483142884745,6.255163446126725
baseline_real_national_nonfood,492,oil,6.5458497358958735e-06,0.0,0.1155583213899175,0.1461219324656155,0.7500483142884745,6.255163446126725
baseline_real_national_nonfood,492,pork,0.0087197479244533,0.0,0.0606931869947583,0.0004988456141381,0.7500483142884745,6.255163446126725
baseline_real_national_nonfood,492,vegfruit,0.0039275269503951,0.0,0.0230602609743194,0.0547103146516682,0.7500483142884745,6.255163446126725
baseline_real_national_nonfood,493,dairyegg,0.0024829894656934,0.0,2.953457276024088e-05,0.013832634041626,0.8291268911881671,6.212492970002066
baseline_real_national_nonfood,493,grain,0.0017844731813104,0.0,0.6162948865941337,0.1577941158622825,0.8291268911881671,6.212492970002066
baseline_real_national_nonfood,493,nonfood,0.9815522570938692,1.0,0.0026265121620691,0.1376391472997197,0.8291268911881671,6.212492970002066
baseline_real_national_nonfood,493,nonpork_meatsea,0.0005015086485392,0.0,6.14421235332821e-06,0.0746100959440802,0.8291268911881671,6.212492970002066
baseline_real_national_nonfood,493,oil,0.0006699437914837,0.0,0.1616956144466337,0.0997364234507801,0.8291268911881671,6.212492970002066
baseline_real_national_nonfood,493,pork,0.0080932835690464,0.0,0.0671811490072554,0.0005641872943924,0.8291268911881671,6.212492970002066
baseline_real_national_nonfood,493,vegfruit,0.0049155442500576,0.0,0.0282543149173941,0.0427608742701325,0.8291268911881671,6.212492970002066
baseline_real_national_nonfood,494,dairyegg,0.0016760290732924,0.0,2.7993998628479776e-05,0.0301988513324473,0.6377665320536532,6.3248473507295575
baseline_real_national_nonfood,494,grain,0.00125435057246,0.0,0.756107693246051,0.0002380580846967,0.6377665320536532,6.3248473507295575
baseline_real_national_nonfood,494,nonfood,0.9870494228157424,1.0,0.0025205207448104,0.1435381958436676,0.6377665320536532,6.3248473507295575
baseline_real_national_nonfood,494,nonpork_meatsea,0.0003259123879581,0.0,6.248935014319008e-06,0.0799488039094525,0.6377665320536532,6.3248473507295575
baseline_real_national_nonfood,494,oil,0.0003401136750413,0.0,0.1547854463508447,0.0774792011570195,0.6377665320536532,6.3248473507295575
baseline_real_national_nonfood,494,pork,0.0062460117259251,0.0,0.0733917978747687,0.0005328966738363,0.6377665320536532,6.3248473507295575
baseline_real_national_nonfood,494,vegfruit,0.0031081597495804,0.0,0.0238686136592487,0.0560456233314949,0.6377665320536532,6.3248473507295575
baseline_real_national_nonfood,495,dairyegg,0.0018877034233404,0.0,2.951882728747877e-05,0.0244674082552042,0.375744289124944,6.385153956597745
baseline_real_national_nonfood,495,grain,0.000136979158951,0.0,0.8384924217132168,2.861438772265313e-05,0.375744289124944,6.385153956597745
baseline_real_national_nonfood,495,nonfood,0.9869282975104032,1.0,0.0023432932563031,0.1298034206279715,0.375744289124944,6.385153956597745
baseline_real_national_nonfood,495,nonpork_meatsea,2.231247968273522e-05,0.0,6.149643407342344e-06,0.0882101213315195,0.375744289124944,6.385153956597745
baseline_real_national_nonfood,495,oil,2.231247968273522e-05,0.0,0.25743958909103,6.849531273731811e-06,0.375744289124944,6.385153956597745
baseline_real_national_nonfood,495,pork,0.0064668693508274,0.0,0.0653222039739702,0.0008624934586066,0.375744289124944,6.385153956597745
baseline_real_national_nonfood,495,vegfruit,0.0045355255971122,0.0,0.0466541831695965,0.0277808815772543,0.375744289124944,6.385153956597745
baseline_real_national_nonfood,496,dairyegg,0.0025944086062459,0.0,2.815374863210358e-05,0.0187195855375869,0.8197370854659995,6.044588641534397
baseline_real_national_nonfood,496,grain,0.0011733900873622,0.0,0.6421500906417873,0.1976090766631591,0.8197370854659995,6.044588641534397
baseline_real_national_nonfood,496,nonfood,0.9806632888783964,1.0,0.0026579428597275,0.1428147577383603,0.8197370854659995,6.044588641534397
baseline_real_national_nonfood,496,nonpork_meatsea,0.0004205009352329,0.0,6.2294734122467245e-06,0.0757808789074509,0.8197370854659995,6.044588641534397
baseline_real_national_nonfood,496,oil,0.0004205009352329,0.0,0.1368811455257584,0.1057948805656545,0.8197370854659995,6.044588641534397
baseline_real_national_nonfood,496,pork,0.0105467324064958,0.0,0.0628874769739777,0.0005105249644304,0.8197370854659995,6.044588641534397
baseline_real_national_nonfood,496,vegfruit,0.0041811781510334,0.0,0.0294285478253964,0.048323882576656,0.8197370854659995,6.044588641534397
baseline_real_national_nonfood,497,dairyegg,0.0022360299462202,0.0,2.748672332330538e-05,0.0185916176230416,1.3295748507863203,5.999975628182735
baseline_real_national_nonfood,497,grain,0.0020202198073342,0.0,0.5816236747695772,0.2198015179341445,1.3295748507863203,5.999975628182735
baseline_real_national_nonfood,497,nonfood,0.979960277911078,1.0,0.0026347803467171,0.1363142707570392,1.3295748507863203,5.999975628182735
baseline_real_national_nonfood,497,nonpork_meatsea,0.0003713348327065,0.0,6.460617791170154e-06,0.0693561863850514,1.3295748507863203,5.999975628182735
baseline_real_national_nonfood,497,oil,0.0003713348327065,0.0,0.1438507991615207,0.1084979256646111,1.3295748507863203,5.999975628182735
baseline_real_national_nonfood,497,pork,0.0106807307136725,0.0,0.0875444344478195,0.0005299628316509,1.3295748507863203,5.999975628182735
baseline_real_national_nonfood,497,vegfruit,0.0043600719562817,0.0,0.0234472488004017,0.0485572581275487,1.3295748507863203,5.999975628182735
baseline_real_national_nonfood,498,dairyegg,0.002060912538848,0.0,2.367470654396425e-05,0.0238929813918395,0.7939647310095347,6.410693964793024
baseline_real_national_nonfood,498,grain,0.0021382731802665,0.0,0.6527397831565739,0.0001883688096011,0.7939647310095347,6.410693964793024
baseline_real_national_nonfood,498,nonfood,0.9864562790473228,1.0,0.0025498203980226,0.1264702428143371,0.7939647310095347,6.410693964793024
baseline_real_national_nonfood,498,nonpork_meatsea,0.0001568365581589,0.0,6.258040214076405e-06,0.0722401537322214,0.7939647310095347,6.410693964793024
baseline_real_national_nonfood,498,oil,4.81721333668868e-06,0.0,0.162898363802701,0.0954242525961873,0.7939647310095347,6.410693964793024
baseline_real_national_nonfood,498,pork,0.0065976101899444,0.0,0.0561534049773123,0.0005579827363908,0.7939647310095347,6.410693964793024
baseline_real_national_nonfood,498,vegfruit,0.0025852712721222,0.0,0.0368524142849951,0.0548546726913733,0.7939647310095347,6.410693964793024
baseline_real_national_nonfood,499,dairyegg,0.0016915202673295,0.0,2.3296127843829027e-05,0.0240309285448266,0.6072244112937526,6.853626341667073
baseline_real_national_nonfood,499,grain,1.1134625024514854e-07,0.0,0.764661771447674,6.14421235332821e-06,0.6072244112937526,6.853626341667073
baseline_real_national_nonfood,499,nonfood,0.9894350857225168,1.0,0.0027187057812179,0.1428802535467091,0.6072244112937526,6.853626341667073
baseline_real_national_nonfood,499,nonpork_meatsea,1.1134625024514854e-07,0.0,6.320687231600841e-06,0.1041468364516833,0.6072244112937526,6.853626341667073
baseline_real_national_nonfood,499,oil,1.1134625024514854e-07,0.0,0.2327307482453454,6.14421235332821e-06,0.6072244112937526,6.853626341667073
baseline_real_national_nonfood,499,pork,0.0056190833419633,0.0,0.0478767272340286,0.001243904227781,0.6072244112937526,6.853626341667073
baseline_real_national_nonfood,499,vegfruit,0.0032539766294395,0.0,0.0033567561464856,0.0811140379413339,0.6072244112937526,6.853626341667073
baseline_real_national_nonfood,500,dairyegg,0.0016077025780505,0.0,2.733559623446931e-05,0.0314026473155023,1.2227310714999844,5.908049773576665
baseline_real_national_nonfood,500,grain,0.0028806602624743,0.0,0.5663159008651488,0.1925189458322649,1.2227310714999844,5.908049773576665
baseline_real_national_nonfood,500,nonfood,0.9724087385524576,1.0,0.0024670899741454,0.139288510508518,1.2227310714999844,5.908049773576665
baseline_real_national_nonfood,500,nonpork_meatsea,0.008330005045358,0.0,6.228117787733692e-06,0.0317393545359494,1.2227310714999844,5.908049773576665
baseline_real_national_nonfood,500,oil,0.0006873031550994,0.0,0.1281533429095331,0.1162552318105524,1.2227310714999844,5.908049773576665
baseline_real_national_nonfood,500,pork,0.0110589098137401,0.0,0.0601079149375511,0.0005100104499879,1.2227310714999844,5.908049773576665
baseline_real_national_nonfood,500,vegfruit,0.0030266805928197,0.0,0.0283194963216503,0.0550167363049016,1.2227310714999844,5.908049773576665
baseline_real_national_nonfood,501,dairyegg,0.0022778581228029,0.0,3.054572629389784e-05,0.0173574796709504,1.038994533746902,6.404025195607934
baseline_real_national_nonfood,501,grain,0.0024082682161807,0.0,0.5094418816456401,0.1253633068974908,1.038994533746902,6.404025195607934
baseline_real_national_nonfood,501,nonfood,0.9793771074699312,1.0,0.0025375645692563,0.1278088022230273,1.038994533746902,6.404025195607934
baseline_real_national_nonfood,501,nonpork_meatsea,0.0046129252656933,0.0,6.14421235332821e-06,0.0557614977611933,1.038994533746902,6.404025195607934
baseline_real_national_nonfood,501,oil,4.753229506783269e-05,0.0,0.1406888336459307,0.1062629202059734,1.038994533746902,6.404025195607934
baseline_real_national_nonfood,501,pork,0.0076823161110121,0.0,0.0578988885348282,0.0003944373705198,1.038994533746902,6.404025195607934
baseline_real_national_nonfood,501,vegfruit,0.0035939925193116,0.0,0.0382210741877662,0.0436248517689487,1.038994533746902,6.404025195607934
baseline_real_national_nonfood,502,dairyegg,0.0032263238939399,0.0,3.679519146974345e-05,0.0076828327678888,2.869867938398945,5.9213256204623566
baseline_real_national_nonfood,502,grain,0.0025631475956164,0.0,0.4503356349498201,0.2899859951968614,2.869867938398945,5.9213256204623566
baseline_real_national_nonfood,502,nonfood,0.979706230993523,1.0,0.0026544659447278,0.1353133202882097,2.869867938398945,5.9213256204623566
baseline_real_national_nonfood,502,nonpork_meatsea,2.8098093383752288e-06,0.0,6.416084187712304e-06,0.0563170560393853,2.869867938398945,5.9213256204623566
baseline_real_national_nonfood,502,oil,2.8098093383752288e-06,0.0,0.1251898283883749,0.1242067503259455,2.869867938398945,5.9213256204623566
baseline_real_national_nonfood,502,pork,0.0097279634232337,0.0,0.0426056776180748,0.0270305134672868,2.869867938398945,5.9213256204623566
baseline_real_national_nonfood,502,vegfruit,0.0047707144750101,0.0,0.033159075852921,0.0411183286184126,2.869867938398945,5.9213256204623566
baseline_real_national_nonfood,503,dairyegg,0.0020929644414984,0.0,2.8004284036022368e-05,0.0207512245157593,0.8400908007524382,6.389659316405298
baseline_real_national_nonfood,503,grain,0.0022177304238706,0.0,0.5311947977757353,0.1428657187274713,0.8400908007524382,6.389659316405298
baseline_real_national_nonfood,503,nonfood,0.9838745929726048,1.0,0.0025638824635422,0.1325062607656062,0.8400908007524382,6.389659316405298
baseline_real_national_nonfood,503,nonpork_meatsea,0.0004900956899189,0.0,6.144755177340201e-06,0.0805924760528402,0.8400908007524382,6.389659316405298
baseline_real_national_nonfood,503,oil,0.0004723909605096,0.0,0.11292811549581,0.1223366702695918,0.8400908007524382,6.389659316405298
baseline_real_national_nonfood,503,pork,0.0073127441963763,0.0,0.0568526537214119,0.0005056615890201,0.8400908007524382,6.389659316405298
baseline_real_national_nonfood,503,vegfruit,0.0035394813152212,0.0,0.0328618865946898,0.0486434668883769,0.8400908007524382,6.389659316405298
baseline_real_national_nonfood,504,dairyegg,0.0031364452591698,0.0,2.5996218022242312e-05,0.0153267139394093,1.0793688285814953,5.930042772466222
baseline_real_national_nonfood,504,grain,0.0031674367440618,0.0,0.5062715704037835,0.2187125077236377,1.0793688285814953,5.930042772466222
baseline_real_national_nonfood,504,nonfood,0.9780128882111992,1.0,0.0025273933528072,0.1265739966946759,1.0793688285814953,5.930042772466222
