policy,county_code,cat,year
名特优新,611002,蔬菜食用菌,2020
名特优新,611002,畜禽,2020
名特优新,611002,畜禽,2020
名特优新,611021,水果,2020
名特优新,611021,水果,2020
名特优新,611021,粮油,2020
名特优新,611021,蔬菜食用菌,2020
名特优新,611021,蔬菜食用菌,2020
名特优新,611021,畜禽,2020
名特优新,611022,蔬菜食用菌,2020
名特优新,611022,粮油,2020
名特优新,611022,水果,2020
名特优新,611022,茶,2020
名特优新,611022,茶,2020
名特优新,611022,蔬菜食用菌,2020
名特优新,611023,畜禽,2020
名特优新,611023,畜禽,2020
名特优新,611024,中药材,2020
名特优新,611024,畜禽,2020
名特优新,611024,水果,2020
名特优新,611024,茶,2020
名特优新,611024,蔬菜食用菌,2020
名特优新,611024,蔬菜食用菌,2020
名特优新,611024,畜禽,2020
名特优新,611025,水果,2020
名特优新,611025,畜禽,2020
名特优新,611026,蔬菜食用菌,2020
名特优新,611026,畜禽,2020
名特优新,611026,畜禽,2020
名特优新,640181,水果,2020
名特优新,640302,水果,2020
名特优新,640381,水果,2020
名特优新,640381,水果,2020
名特优新,652301,粮油,2020
名特优新,652323,畜禽,2020
名特优新,652323,畜禽,2020
名特优新,652324,畜禽,2020
名特优新,652327,粮油,2020
名特优新,653001,水果,2020
名特优新,653023,水果,2020
名特优新,653126,水果,2020
名特优新,653223,水果,2020
名特优新,653223,蔬菜食用菌,2020
名特优新,653223,蔬菜食用菌,2020
名特优新,653223,畜禽,2020
名特优新,653224,蔬菜食用菌,2020
名特优新,653225,畜禽,2020
名特优新,654225,粮油,2020
名特优新,654225,畜禽,2020
名特优新,654325,水果,2020
名特优新,654325,粮油,2020
名特优新,654325,茶,2020
名特优新,141022,水果,2021
名特优新,141029,蔬菜食用菌,2021
名特优新,141031,水果,2021
名特优新,140827,粮油,2021
名特优新,310151,水产,2021
名特优新,330110,畜禽,2021
名特优新,330402,水果,2021
名特优新,330727,水果,2021
名特优新,330727,茶,2021
名特优新,330727,蔬菜食用菌,2021
名特优新,331126,水果,2021
名特优新,331126,蔬菜食用菌,2021
名特优新,331124,水果,2021
名特优新,340124,粮油,2021
名特优新,340122,粮油,2021
名特优新,340304,水果,2021
名特优新,340322,水产,2021
名特优新,340506,粮油,2021
名特优新,340523,水果,2021
名特优新,340523,蔬菜食用菌,2021
名特优新,340522,粮油,2021
名特优新,341103,中药材,2021
名特优新,341321,水果,2021
名特优新,341324,蔬菜食用菌,2021
名特优新,341522,畜禽,2021
名特优新,341524,水果,2021
名特优新,341524,粮油,2021
名特优新,341503,畜禽,2021
名特优新,350622,水果,2021
名特优新,350721,蔬菜食用菌,2021
名特优新,350821,畜禽,2021
名特优新,350823,畜禽,2021
名特优新,360423,水产,2021
名特优新,360730,蔬菜食用菌,2021
名特优新,360730,畜禽,2021
名特优新,360826,畜禽,2021
名特优新,361023,水产,2021
名特优新,361003,水果,2021
名特优新,361003,加工食品,2021
名特优新,361003,畜禽,2021
名特优新,361003,畜禽,2021
名特优新,370115,蔬菜食用菌,2021
名特优新,370685,水果,2021
名特优新,370783,蔬菜食用菌,2021
名特优新,370783,蔬菜食用菌,2021
名特优新,370783,蔬菜食用菌,2021
名特优新,370783,水果,2021
名特优新,370785,蔬菜食用菌,2021
名特优新,370786,蔬菜食用菌,2021
名特优新,370829,水果,2021
名特优新,370829,中药材,2021
名特优新,371324,蔬菜食用菌,2021
名特优新,371325,粮油,2021
名特优新,371325,水果,2021
名特优新,371325,粮油,2021
名特优新,371625,水果,2021
名特优新,371625,畜禽,2021
名特优新,371625,水产,2021
名特优新,410122,水果,2021
名特优新,410122,蔬菜食用菌,2021
名特优新,410182,粮油,2021
名特优新,410182,蔬菜食用菌,2021
名特优新,410183,蔬菜食用菌,2021
名特优新,410322,蔬菜食用菌,2021
名特优新,410322,畜禽,2021
名特优新,410322,水产,2021
名特优新,410325,蔬菜食用菌,2021
名特优新,410328,水果,2021
名特优新,410328,水果,2021
名特优新,410329,蔬菜食用菌,2021
名特优新,410329,粮油,2021
名特优新,410422,蔬菜食用菌,2021
名特优新,410422,蔬菜食用菌,2021
名特优新,410425,粮油,2021
名特优新,410425,蔬菜食用菌,2021
名特优新,410425,蔬菜食用菌,2021
名特优新,410522,粮油,2021
名特优新,411502,茶,2021
名特优新,411727,水产,2021
名特优新,411727,水产,2021
名特优新,411481,粮油,2021
名特优新,411628,粮油,2021
名特优新,411628,水产,2021
名特优新,419001,水果,2021
名特优新,419001,水果,2021
名特优新,419001,蔬菜食用菌,2021
名特优新,440232,中药材,2021
名特优新,440232,畜禽,2021
名特优新,440232,茶,2021
名特优新,440705,蔬菜食用菌,2021
名特优新,440804,水产,2021
名特优新,440882,水产,2021
名特优新,440981,水果,2021
名特优新,440981,畜禽,2021
名特优新,440981,水产,2021
名特优新,441224,蔬菜食用菌,2021
名特优新,441225,茶,2021
名特优新,441204,畜禽,2021
名特优新,441322,畜禽,2021
名特优新,441423,茶,2021
名特优新,441581,水果,2021
名特优新,441581,蔬菜食用菌,2021
名特优新,441623,水果,2021
名特优新,441721,水果,2021
名特优新,441721,粮油,2021
名特优新,441721,蔬菜食用菌,2021
名特优新,441704,加工食品,2021
名特优新,441821,水果,2021
名特优新,441821,粮油,2021
名特优新,441826,蔬菜食用菌,2021
名特优新,441882,加工食品,2021
名特优新,451322,加工食品,2021
名特优新,500114,畜禽,2021
名特优新,500117,蔬菜食用菌,2021
名特优新,511083,水产,2021
名特优新,511123,水果,2021
名特优新,511123,蔬菜食用菌,2021
名特优新,511129,水果,2021
名特优新,511722,蔬菜食用菌,2021
名特优新,520425,粮油,2021
名特优新,610204,蔬菜食用菌,2021
名特优新,610323,加工食品,2021
名特优新,610323,加工食品,2021
名特优新,610323,加工食品,2021
名特优新,610422,水果,2021
名特优新,610723,水果,2021
名特优新,610802,粮油,2021
名特优新,610802,茶,2021
名特优新,610802,水果,2021
名特优新,610802,水产,2021
名特优新,610802,蔬菜食用菌,2021
名特优新,610822,粮油,2021
名特优新,610822,畜禽,2021
名特优新,610827,粮油,2021
名特优新,610827,水果,2021
名特优新,610828,粮油,2021
名特优新,610828,水果,2021
名特优新,611002,水果,2021
名特优新,611002,蔬菜食用菌,2021
名特优新,611002,蔬菜食用菌,2021
名特优新,611002,蔬菜食用菌,2021
名特优新,611021,畜禽,2021
名特优新,611021,畜禽,2021
名特优新,611022,水果,2021
名特优新,611022,畜禽,2021
名特优新,611022,畜禽,2021
名特优新,611023,粮油,2021
名特优新,611023,水果,2021
名特优新,611023,蔬菜食用菌,2021
名特优新,611025,畜禽,2021
名特优新,652327,水果,2021
名特优新,654021,水果,2021
名特优新,654026,畜禽,2021
名特优新,654027,水果,2021
名特优新,110118,畜禽,2021
名特优新,110118,畜禽,2021
名特优新,120113,畜禽,2021
名特优新,141124,茶,2021
名特优新,141124,畜禽,2021
名特优新,140728,畜禽,2021
名特优新,140821,水果,2021
名特优新,140821,水果,2021
名特优新,140822,加工食品,2021
名特优新,140822,水果,2021
名特优新,140822,粮油,2021
名特优新,140822,蔬菜食用菌,2021
名特优新,150121,蔬菜食用菌,2021
名特优新,150122,蔬菜食用菌,2021
名特优新,150125,中药材,2021
名特优新,150125,畜禽,2021
名特优新,150303,畜禽,2021
名特优新,150502,粮油,2021
名特优新,150783,粮油,2021
名特优新,150783,水果,2021
名特优新,150783,蔬菜食用菌,2021
名特优新,152221,粮油,2021
名特优新,152221,粮油,2021
名特优新,152221,粮油,2021
名特优新,152221,粮油,2021
名特优新,152221,粮油,2021
名特优新,152221,畜禽,2021
名特优新,152221,水产,2021
名特优新,150902,畜禽,2021
名特优新,150926,粮油,2021
名特优新,150926,畜禽,2021
名特优新,150927,粮油,2021
名特优新,150927,粮油,2021
名特优新,150802,粮油,2021
名特优新,150802,畜禽,2021
名特优新,150802,畜禽,2021
名特优新,150802,水产,2021
名特优新,150821,水果,2021
名特优新,150821,水果,2021
名特优新,150822,水果,2021
名特优新,150822,蔬菜食用菌,2021
名特优新,150822,水产,2021
名特优新,150822,水产,2021
名特优新,150823,粮油,2021
名特优新,150823,粮油,2021
名特优新,150823,蔬菜食用菌,2021
名特优新,150824,粮油,2021
名特优新,150824,粮油,2021
名特优新,150825,蔬菜食用菌,2021
名特优新,150825,蔬菜食用菌,2021
名特优新,150825,畜禽,2021
名特优新,150825,畜禽,2021
名特优新,150826,中药材,2021
名特优新,150826,粮油,2021
名特优新,150826,水产,2021
名特优新,210124,畜禽,2021
名特优新,220322,水果,2021
名特优新,310115,水果,2021
名特优新,310115,水果,2021
名特优新,310115,水果,2021
名特优新,310117,水果,2021
名特优新,330781,水果,2021
名特优新,331181,蔬菜食用菌,2021
名特优新,340322,水产,2021
名特优新,340402,畜禽,2021
名特优新,340822,水果,2021
名特优新,341021,水果,2021
名特优新,341021,水果,2021
名特优新,341203,蔬菜食用菌,2021
名特优新,341222,蔬菜食用菌,2021
名特优新,341225,水产,2021
名特优新,341302,水果,2021
名特优新,341302,蔬菜食用菌,2021
名特优新,341321,水果,2021
名特优新,341324,水果,2021
名特优新,341522,水产,2021
名特优新,341523,蔬菜食用菌,2021
名特优新,341503,粮油,2021
名特优新,341503,畜禽,2021
名特优新,350627,茶,2021
名特优新,350627,蔬菜食用菌,2021
名特优新,350629,水果,2021
名特优新,350821,粮油,2021
名特优新,350881,茶,2021
名特优新,350881,茶,2021
名特优新,350924,水果,2021
名特优新,370113,水果,2021
名特优新,370113,茶,2021
名特优新,370115,水果,2021
名特优新,370114,粮油,2021
名特优新,370114,水果,2021
名特优新,370323,水果,2021
名特优新,370323,水果,2021
名特优新,370523,蔬菜食用菌,2021
名特优新,370523,水果,2021
名特优新,370783,水果,2021
名特优新,370785,蔬菜食用菌,2021
名特优新,370883,水果,2021
名特优新,371083,茶,2021
名特优新,371721,蔬菜食用菌,2021
名特优新,371721,蔬菜食用菌,2021
名特优新,410184,粮油,2021
名特优新,410184,粮油,2021
名特优新,410184,蔬菜食用菌,2021
名特优新,410184,蔬菜食用菌,2021
名特优新,410184,粮油,2021
名特优新,410184,畜禽,2021
名特优新,410185,粮油,2021
名特优新,410185,水果,2021
名特优新,410185,水果,2021
名特优新,410185,水果,2021
名特优新,410185,水果,2021
名特优新,410185,粮油,2021
名特优新,410185,粮油,2021
名特优新,410221,粮油,2021
名特优新,410323,蔬菜食用菌,2021
名特优新,410323,粮油,2021
名特优新,410323,水产,2021
名特优新,410323,蔬菜食用菌,2021
名特优新,410324,粮油,2021
名特优新,410329,蔬菜食用菌,2021
名特优新,410421,蔬菜食用菌,2021
名特优新,410421,粮油,2021
名特优新,410421,蔬菜食用菌,2021
名特优新,410421,畜禽,2021
名特优新,410422,畜禽,2021
名特优新,410422,畜禽,2021
名特优新,410422,畜禽,2021
名特优新,410481,畜禽,2021
名特优新,411025,水果,2021
名特优新,411025,蔬菜食用菌,2021
名特优新,411502,粮油,2021
名特优新,411522,畜禽,2021
名特优新,411526,蔬菜食用菌,2021
名特优新,411624,畜禽,2021
名特优新,411725,中药材,2021
名特优新,411722,水果,2021
名特优新,411722,粮油,2021
名特优新,411727,蔬菜食用菌,2021
名特优新,410482,加工食品,2021
名特优新,410482,加工食品,2021
名特优新,410482,加工食品,2021
名特优新,410482,蔬菜食用菌,2021
名特优新,410482,畜禽,2021
名特优新,411381,蔬菜食用菌,2021
名特优新,431226,水果,2021
名特优新,431226,加工食品,2021
名特优新,440118,中药材,2021
名特优新,440204,蔬菜食用菌,2021
名特优新,440222,茶,2021
名特优新,440233,茶,2021
名特优新,440281,茶,2021
名特优新,440281,蔬菜食用菌,2021
名特优新,440282,水果,2021
名特优新,440515,畜禽,2021
名特优新,440781,水产,2021
名特优新,440804,畜禽,2021
名特优新,440804,水产,2021
名特优新,440823,加工食品,2021
名特优新,440823,蔬菜食用菌,2021
名特优新,440981,水果,2021
名特优新,441224,粮油,2021
名特优新,441224,畜禽,2021
名特优新,441226,畜禽,2021
名特优新,441226,畜禽,2021
名特优新,441322,水产,2021
名特优新,441402,加工食品,2021
名特优新,441402,畜禽,2021
名特优新,441427,粮油,2021
名特优新,441521,蔬菜食用菌,2021
名特优新,441581,蔬菜食用菌,2021
名特优新,441624,茶,2021
名特优新,441721,茶,2021
名特优新,441704,水果,2021
名特优新,441781,水果,2021
名特优新,441821,水果,2021
名特优新,441821,水果,2021
名特优新,441821,蔬菜食用菌,2021
名特优新,441825,茶,2021
名特优新,441803,水产,2021
名特优新,441881,蔬菜食用菌,2021
名特优新,451381,水果,2021
名特优新,500101,水果,2021
名特优新,500229,茶,2021
名特优新,500235,水果,2021
名特优新,500237,畜禽,2021
名特优新,500243,粮油,2021
名特优新,500118,蔬菜食用菌,2021
名特优新,500119,茶,2021
名特优新,510121,蔬菜食用菌,2021
名特优新,510121,水产,2021
名特优新,510525,水果,2021
名特优新,510603,水果,2021
名特优新,511323,水果,2021
名特优新,513336,水果,2021
名特优新,513336,畜禽,2021
名特优新,520204,茶,2021
名特优新,530623,畜禽,2021
名特优新,610114,水果,2021
名特优新,610115,水果,2021
名特优新,610116,水果,2021
名特优新,610117,畜禽,2021
名特优新,610122,水果,2021
名特优新,610203,水果,2021
名特优新,610203,畜禽,2021
名特优新,610324,水果,2021
名特优新,610423,茶,2021
名特优新,610523,蔬菜食用菌,2021
名特优新,610630,水果,2021
名特优新,610702,水果,2021
名特优新,610702,水果,2021
名特优新,610722,畜禽,2021
名特优新,610723,蔬菜食用菌,2021
名特优新,610881,粮油,2021
名特优新,610822,水果,2021
名特优新,610822,畜禽,2021
名特优新,610825,粮油,2021
名特优新,610925,畜禽,2021
名特优新,611002,水果,2021
名特优新,611002,水果,2021
名特优新,620522,水果,2021
名特优新,622926,畜禽,2021
名特优新,640381,水果,2021
名特优新,640522,粮油,2021
名特优新,640522,水果,2021
名特优新,652924,茶,2021
名特优新,652924,畜禽,2021
名特优新,653223,中药材,2021
名特优新,653223,畜禽,2021
名特优新,653223,畜禽,2021
名特优新,653226,畜禽,2021
名特优新,654025,粮油,2021
名特优新,654026,蔬菜食用菌,2021
名特优新,654026,蔬菜食用菌,2021
名特优新,654026,畜禽,2021
名特优新,654323,畜禽,2021
名特优新,654323,畜禽,2021
名特优新,654323,畜禽,2021
名特优新,140321,粮油,2021
名特优新,140981,蔬菜食用菌,2021
名特优新,140922,蔬菜食用菌,2021
名特优新,140922,粮油,2021
名特优新,140924,畜禽,2021
名特优新,141124,水果,2021
名特优新,141124,粮油,2021
名特优新,140722,加工食品,2021
名特优新,140725,水果,2021
名特优新,140703,水果,2021
名特优新,140830,中药材,2021
